KeyOrValue,Hex,Type,FilePaths
Key,0x1ecc905c10,float,/assist/metroid/param/param.prc
Key,0x1d252d12a6,float,/assist/metroid/param/param.prc
Key,0x1ce209228a,float,/assist/metroid/param/param.prc
Key,0x211965df3e,float,/assist/metroid/param/param.prc
Key,0x2839894045,int,/assist/midna/param/param.prc
Key,0x27b7b7de23,int,/assist/midna/param/param.prc
Key,0x227707bacd,int,/assist/midna/param/param.prc
Key,0x27fdbf8c75,int,/assist/midna/param/param.prc
Key,0x1ccf2f22bb,float,/assist/midna/param/param.prc
Key,0x1c86f26d24,float,/assist/midna/param/param.prc
Key,0x184a6582f1,float,/assist/midna/param/param.prc
Key,0x1b5892a809,float,/assist/midna/param/param.prc
Key,0x1e8c810be5,float,/assist/midna/param/param.prc
Key,0x1f96a90917,float,/assist/monsters/param/param.prc
Key,0x2068ab8e9b,float,/assist/monsters/param/param.prc
Key,0x177e353fef,float,/assist/monsters/param/param.prc
Key,0x1719ab5a26,int,/assist/monsters/param/param.prc
Key,0x1a2cbad124,float,/assist/moon/param/param.prc
Key,0x2149ca518a,int,/assist/moon/param/param.prc
Key,0x1bd9eca9ea,float,/assist/moon/param/param.prc
Key,0x1baeeb997c,float,/assist/moon/param/param.prc
Key,0x1b37e2c8c6,float,/assist/moon/param/param.prc
Key,0x21f189bbf5,float,/assist/moon/param/param.prc
Key,0x21cce99245,float,/assist/moon/param/param.prc
Key,0x21111479d4,float,/assist/moon/param/param.prc
Key,0x212c745064,float,/assist/moon/param/param.prc
Key,0x21f6a14ebe,float,/assist/moon/param/param.prc
Key,0x21cbc1670e,float,/assist/moon/param/param.prc
Key,0x1d9340327e,float,/assist/moon/param/param.prc
Key,0x1de44702e8,float,/assist/moon/param/param.prc
Key,0x2993b67754,int,/assist/moon/param/param.prc
Key,0x232a4ec6b7,float,/assist/moon/param/param.prc
Key,0x213106e75f,float,/assist/moon/param/param.prc
Key,0x241b03fcc3,float,/assist/moon/param/param.prc
Key,0x1ec779f464,float,/assist/moon/param/param.prc
Key,0x1eb07ec4f2,float,/assist/moon/param/param.prc
Key,0x1e29779548,float,/assist/moon/param/param.prc
Key,0x2babef76cd,float,/assist/moon/param/param.prc
Key,0x2bdce8465b,float,/assist/moon/param/param.prc
Key,0x2305d4a83c,float,/assist/moon/param/param.prc
Key,0x18901513f5,float,/assist/moon/param/param.prc
Key,0x1f37e2e3f6,float,/assist/moon/param/param.prc
Key,0x1f40e5d360,float,/assist/moon/param/param.prc
Key,0x204161d101,int,/assist/moon/param/param.prc
Key,0x2351f06da8,int,/assist/moon/param/param.prc
Key,0x28ad836c2e,int,/assist/motherbrain/param/param.prc
Key,0x2a50a786c1,int,/assist/motherbrain/param/param.prc
Key,0x3131b82adf,int,/assist/motherbrain/param/param.prc
Key,0x34df5d9179,float,/assist/motherbrain/param/param.prc
Key,0x274ca8eee0,int,/assist/motherbrain/param/param.prc
Key,0x2ec1bf12a0,int,/assist/motherbrain/param/param.prc
Key,0x2903626537,int,/assist/motherbrain/param/param.prc
Key,0x272d59310f,float,/assist/motherbrain/param/param.prc
Key,0x30139fc199,int,/assist/motherbrain/param/param.prc
Key,0x2e14bdd472,float,/assist/motherbrain/param/param.prc
Key,0x2ed8b0af7d,float,/assist/motherbrain/param/param.prc
Key,0x341152c17e,int,/assist/motherbrain/param/param.prc
Key,0x3417a14ec4,float,/assist/motherbrain/param/param.prc
Key,0x29d0f2ffbf,float,/assist/motherbrain/param/param.prc
Key,0x33517ad485,int,/assist/motherbrain/param/param.prc
Key,0x33ec7f6de1,int,/assist/motherbrain/param/param.prc
Key,0x301da4d8a9,float,/assist/motherbrain/param/param.prc
Key,0x242bf50260,int,/assist/motherbrain/param/param.prc
Key,0x21b9d2123a,float,/assist/motherbrain/param/param.prc
Key,0x1c8ca38194,float,/assist/nikki/param/param.prc
Key,0x1ded3b4ad1,float,/assist/nikki/param/param.prc
Key,0x157e57b491,float,/assist/nikki/param/param.prc
Key,0x15e75ee52b,float,/assist/nikki/param/param.prc
Key,0x159059d5bd,float,/assist/nikki/param/param.prc
Key,0x0ba0767d17,float,/assist/nikkiillust3/param/param.prc | /item/smashball/param/param.prc | /item/smashbomb/param/param.prc
Key,0x0fee49d2ce,float,/assist/nikkiillust3/param/param.prc | /item/smashball/param/param.prc | /item/smashbomb/param/param.prc
Key,0x18f94f4278,int,/assist/nikkiillust3/param/param.prc | /item/smashball/param/param.prc | /item/smashbomb/param/param.prc
Key,0x17048bbdc3,float,/assist/nikkiillust3/param/param.prc | /item/smashball/param/param.prc
Key,0x1f4ee6bf97,int,/assist/nikkiillust3/param/param.prc | /item/smashball/param/param.prc
Key,0x1f72eb80ce,int,/assist/nikkiillust3/param/param.prc | /item/smashball/param/param.prc
Key,0x1af32ec60c,float,/assist/nikkiillust3/param/param.prc | /item/smashball/param/param.prc
Key,0x1a6a2797b6,float,/assist/nikkiillust3/param/param.prc | /item/smashball/param/param.prc
Key,0x1a1d20a720,float,/assist/nikkiillust3/param/param.prc | /item/smashball/param/param.prc
Key,0x15c5a97234,float,/assist/nintendogs/param/param.prc
Key,0x155ca0238e,float,/assist/nintendogs/param/param.prc
Key,0x19c8f6a596,float,/assist/nintendogs/param/param.prc
Key,0x1c3cc169ed,int,/assist/riki/param/param.prc
Key,0x190c78fa13,int,/assist/riki/param/param.prc
Key,0x231f23c5dd,float,/assist/riki/param/param.prc
Key,0x1caf350746,float,/assist/riki/param/param.prc
Key,0x2442a51b87,int,/assist/riki/param/param.prc
Key,0x1d8bd3966c,int,/assist/riki/param/param.prc
Key,0x1ed0ba795f,float,/assist/robin/param/param.prc
Key,0x1ef550bd9e,int,/assist/sable/param/param.prc
Key,0x21ffcbda8a,int,/assist/sable/param/param.prc
Key,0x22f6ac496d,int,/assist/sable/param/param.prc
Key,0x1f69876053,float,/assist/sheriff/param/param.prc
Key,0x1e997e0037,float,/assist/shiokarazu/param/param.prc
Key,0x1e8cf5d4c5,float,/assist/shiokarazu/param/param.prc
Key,0x1c9fe1c1a0,int,/assist/shiokarazu/param/param.prc
Key,0x164e541f2a,float,/assist/shiokarazu/param/param.prc
Key,0x224eada793,float,/assist/shovelknight/param/param.prc
Key,0x2107323565,float,/assist/shovelknight/param/param.prc
Key,0x21703505f3,float,/assist/shovelknight/param/param.prc
Key,0x2fc53ffaa0,float,/assist/shovelknight/param/param.prc
Key,0x3bd88ab0f3,int,/assist/shovelknight/param/param.prc
Key,0x317d6ab692,float,/assist/shovelknight/param/param.prc
Key,0x35f455ef84,int,/assist/shovelknight/param/param.prc
Key,0x2740fd767a,int,/assist/shovelknight/param/param.prc
Key,0x29494a76cf,float,/assist/shovelknight/param/param.prc
Key,0x365330dc9f,float,/assist/shovelknight/param/param.prc
Key,0x25f6130886,float,/assist/shovelknight/param/param.prc
Key,0x2ae1d5ee82,float,/assist/shovelknight/param/param.prc
Key,0x36368289cd,int,/assist/shovelknight/param/param.prc
Key,0x327a6e829d,float,/assist/shovelknight/param/param.prc
Key,0x351363a0d5,float,/assist/shovelknight/param/param.prc
Key,0x35eab458c6,float,/assist/shovelknight/param/param.prc
Key,0x35e71b5e4b,float,/assist/shovelknight/param/param.prc
Key,0x345cb9e07e,float,/assist/shovelknight/param/param.prc
Key,0x1fd52b2f70,list,/assist/shovelknight/param/param.prc
Key,0x1e0e6d9d41,float,/assist/skullkid/param/param.prc
Key,0x22408135f1,float,/assist/skullkid/param/param.prc
Key,0x2085b96fcb,float,/assist/skullkid/param/param.prc
Key,0x20f7801d3f,int,/assist/skullkid/param/param.prc
Key,0x20081a3f32,int,/assist/skullkid/param/param.prc
Key,0x2a99843610,float,/assist/springman/param/param.prc
Key,0x2aa5890949,float,/assist/springman/param/param.prc
Key,0x2363dc4d5e,float,/assist/springman/param/param.prc
Key,0x2a345ed111,float,/assist/springman/param/param.prc
Key,0x2ac98dcc5f,float,/assist/springman/param/param.prc
Key,0x25f9c36fdf,float,/assist/springman/param/param.prc
Key,0x25c5ce5086,float,/assist/springman/param/param.prc
Key,0x2b0755aaed,float,/assist/springman/param/param.prc
Key,0x2bd0be18ac,float,/assist/springman/param/param.prc
Key,0x2a0ba14dd1,float,/assist/springman/param/param.prc
Key,0x2a37ac7288,float,/assist/springman/param/param.prc
Key,0x2b07c5ec93,float,/assist/springman/param/param.prc
Key,0x2b3bc8d3ca,float,/assist/springman/param/param.prc
Key,0x2573260f3c,int,/assist/starman/param/param.prc
Key,0x20ae6d3df0,float,/assist/starman/param/param.prc
Key,0x2004f0cdf0,float,/assist/starman/param/param.prc
Key,0x188029f4e1,float,/assist/starman/param/param.prc
Key,0x1bf566c0a1,int,/assist/starman/param/param.prc
Key,0x1d771c0431,int,/assist/starman/param/param.prc
Key,0x221beeee6c,int,/assist/starman/param/param.prc
Key,0x1f0673a6a8,float,/assist/starman/param/param.prc
Key,0x1d22546297,int,/assist/starman/param/param.prc
Key,0x1b2c106349,int,/assist/starman/param/param.prc
Key,0x1b795805ef,int,/assist/starman/param/param.prc
Key,0x2769f2ca65,int,/assist/starman/param/param.prc
Key,0x1f9a48511a,int,/assist/starman/param/param.prc
Key,0x1e46f320f2,float,/assist/sukapon/param/param.prc
Key,0x1fe3362bb8,float,/assist/sukapon/param/param.prc
Key,0x1f94311b2e,float,/assist/sukapon/param/param.prc
Key,0x1d9fcabd96,float,/assist/sukapon/param/param.prc
Key,0x281b16477b,float,/assist/sukapon/param/param.prc
Key,0x28e6c55a35,float,/assist/sukapon/param/param.prc
Key,0x238e2219b7,float,/assist/sukapon/param/param.prc
Key,0x23b22f26ee,float,/assist/sukapon/param/param.prc
Key,0x29aa1d6a3d,float,/assist/sukapon/param/param.prc
Key,0x297df6d87c,float,/assist/sukapon/param/param.prc
Key,0x2824e9dbbb,float,/assist/sukapon/param/param.prc
Key,0x2818e4e4e2,float,/assist/sukapon/param/param.prc
Key,0x29aa8d2c43,float,/assist/sukapon/param/param.prc
Key,0x299680131a,float,/assist/sukapon/param/param.prc
Key,0x1f21ccc830,float,/assist/takamaru/param/param.prc
Key,0x2820478288,float,/assist/tiki/param/param.prc
Key,0x1c015aa19a,int,/assist/tiki/param/param.prc
Key,0x1c3d579ec3,int,/assist/tiki/param/param.prc
Key,0x21485d9c76,float,/assist/tiki/param/param.prc
Key,0x3e8199c645,float,/assist/tiki/param/param.prc
Key,0x28557c993b,float,/assist/tiki/param/param.prc
Key,0x189e0e9614,float,/assist/tiki/param/param.prc
Key,0x1e427513cb,float,/assist/tiki/param/param.prc
Key,0x197fa018ce,float,/assist/tiki/param/param.prc
Key,0x1be1b04de1,float,/assist/tiki/param/param.prc
Key,0x1b925af55b,float,/assist/tiki/param/param.prc
Key,0x2f7ecb18ae,float,/assist/tiki/param/param.prc
Key,0x286c821050,int,/assist/tiki/param/param.prc
Key,0x26c7c2e797,float,/assist/tiki/param/param.prc
Key,0x273eea3b53,float,/assist/tiki/param/param.prc
Key,0x3c7b01d1e2,float,/assist/tiki/param/param.prc
Key,0x3c470ceebb,float,/assist/tiki/param/param.prc
Key,0x2642977a79,float,/assist/tiki/param/param.prc
Key,0x26c09279d7,float,/assist/tiki/param/param.prc
Key,0x1f83fd946c,float,/assist/tiki/param/param.prc
Key,0x1fbff0ab35,float,/assist/tiki/param/param.prc
Key,0x2025da27df,int,/assist/tiki/param/param.prc
Key,0x35ce7e93ee,float,/assist/tiki/param/param.prc
Key,0x35199521af,float,/assist/tiki/param/param.prc
Key,0x39355d5b59,float,/assist/tiki/param/param.prc
Key,0x39c01eb9e0,float,/assist/tiki/param/param.prc
Key,0x380c8c3393,float,/assist/tiki/param/param.prc
Key,0x289f51acc1,float,/assist/tiki/param/param.prc
Key,0x2ae3c09776,float,/assist/tiki/param/param.prc
Key,0x2e118d2bb8,int,/assist/tiki/param/param.prc
Key,0x2e1b8018ab,int,/assist/tiki/param/param.prc
Key,0x3199bbbef8,float,/assist/tiki/param/param.prc
Key,0x2eb613d586,float,/assist/tiki/param/param.prc
Key,0x27b15f340a,float,/assist/tiki/param/param.prc
Key,0x278d520b53,float,/assist/tiki/param/param.prc
Key,0x3088a3b6e4,float,/assist/tiki/param/param.prc
Key,0x301ba5a9a4,float,/assist/tiki/param/param.prc
Key,0x2652af992a,int,/assist/tiki/param/param.prc
Key,0x1b0b769288,int,/assist/tiki/param/param.prc
Key,0x199c5e7be0,int,/assist/tiki/param/param.prc
Key,0x1ed4340d30,float,/assist/tiki/param/param.prc
Key,0x1ea3333da6,float,/assist/tiki/param/param.prc
Key,0x24a5c39212,int,/assist/tikishot/param/param.prc
Key,0x24b2737a27,float,/assist/tikishot/param/param.prc
Key,0x2c95cad391,float,/assist/tvgame/param/param.prc
Key,0x19548cdb15,float,/assist/tvgame/param/param.prc
Key,0x1b206cc8f7,float,/assist/tvgame/param/param.prc
Key,0x2721c90329,float,/assist/tvgame/param/param.prc
Key,0x281e5be2cb,float,/assist/tvgame/param/param.prc
Key,0x250349d75a,int,/assist/tvgame/param/param.prc
Key,0x174e8077f8,float,/assist/tvgame/param/param.prc
Key,0x1dd2adc9fb,float,/assist/tvgame/param/param.prc
Key,0x18b41b8a1b,float,/assist/tvgame/param/param.prc
Key,0x1ba6bd5fc6,float,/assist/tvgame/param/param.prc
Key,0x220f187f82,float,/assist/tvgame/param/param.prc
Key,0x13fb8a6e0c,float,/assist/tvgame/param/param.prc
Key,0x13c7875155,float,/assist/tvgame/param/param.prc
Key,0x2546b68790,float,/assist/tvgame/param/param.prc
Key,0x17c572a260,float,/assist/tvgame/param/param.prc
Key,0x1a4b016cb9,float,/assist/tvgame/param/param.prc
Key,0x1baedeffe6,float,/assist/tvgame/param/param.prc
Key,0x16c1ba5697,float,/assist/tvgame/param/param.prc
Key,0x178c19d9a2,float,/assist/tvgame/param/param.prc
Key,0x1fb8a3d174,int,/assist/vince/param/param.prc
Key,0x1d02dfd885,int,/assist/vince/param/param.prc
Key,0x1f31e33db4,int,/assist/vince/param/param.prc
Key,0x1ea23cc55f,hash40,/assist/vince/param/param.prc
Key,0x1ac14315ff,float,/assist/wanwan/param/param.prc
Key,0x11714b73c8,float,/assist/wanwan/param/param.prc
Key,0x264b19c91a,float,/assist/wanwan/param/param.prc
Key,0x25b8799f86,float,/assist/wanwan/param/param.prc
Key,0x25614a953d,float,/assist/wanwan/param/param.prc
Key,0x23d3291e52,float,/assist/wanwan/param/param.prc
Key,0x1c1436c6e8,int,/assist/wanwan/param/param.prc
Key,0x1c283bf9b1,int,/assist/wanwan/param/param.prc
Key,0x235a5d5ec8,float,/assist/wilycapsule/param/param.prc
Key,0x22b6f65728,float,/assist/wilycapsule/param/param.prc
Key,0x28f131718b,float,/assist/wilycapsule/param/param.prc
Key,0x1c55eb6eba,float,/assist/wilycapsule/param/param.prc
Key,0x3031be6043,float,/assist/wilycapsuleshot2/param/param.prc
Key,0x127c483193,float,/assist/wrightbuil/param/param.prc
Key,0x186286dd25,float,/assist/wrightbuil/param/param.prc
Key,0x221e0fc430,int,/assist/zero/param/param.prc
Key,0x222202fb69,int,/assist/zero/param/param.prc
Key,0x24b9a95466,int,/assist/zero/param/param.prc
Key,0x2485a46b3f,int,/assist/zero/param/param.prc
Key,0x181de09638,float,/assist/zero/param/param.prc
Key,0x253d2e9109,float,/boss/crazyhand/param/param.prc | /boss/masterhand/param/param.prc
Key,0x1b0f5830c3,float,/boss/crazyhand/param/param.prc
Key,0x1a743cf7a9,float,/boss/crazyhand/param/param.prc | /boss/masterhand/param/param.prc
Key,0x1bd97ffddb,int,/boss/crazyhand/param/param.prc | /boss/masterhand/param/param.prc
Key,0x2022246bef,float,/boss/crazyhand/param/param.prc | /boss/masterhand/param/param.prc
Key,0x201e2954b6,float,/boss/crazyhand/param/param.prc | /boss/masterhand/param/param.prc
Key,0x1ba5fced5c,float,/boss/crazyhand/param/param.prc | /boss/masterhand/param/param.prc
Key,0x1bd2fbddca,float,/boss/crazyhand/param/param.prc | /boss/masterhand/param/param.prc
Key,0x15560f1e22,int,/boss/crazyhand/param/param.prc | /boss/masterhand/param/param.prc
Key,0x1434684b5b,float,/boss/crazyhand/param/param.prc | /boss/darz/param/duet_param.prc | /boss/darz/param/param.prc | /boss/kiila/param/duet_param.prc | /boss/kiila/param/param.prc | /boss/kiiladarzmanager/param/param.prc | /boss/masterhand/param/param.prc
Key,0x1d065c15b9,float,/boss/crazyhand/param/param.prc
Key,0x248a057df3,float,/boss/crazyhand/param/param.prc
Key,0x23933ca083,float,/boss/crazyhand/param/param.prc
Key,0x28e4775070,float,/boss/crazyhand/param/param.prc
Key,0x278a17c414,float,/boss/crazyhand/param/param.prc
Key,0x174bfdbecd,float,/boss/crazyhand/param/param.prc | /boss/masterhand/param/param.prc
Key,0x1f9bfdc6d6,float,/boss/crazyhand/param/param.prc | /boss/masterhand/param/param.prc
Key,0x1cbb44d13a,float,/boss/crazyhand/param/param.prc | /boss/masterhand/param/param.prc
Key,0x1dd9dd56fb,float,/boss/crazyhand/param/param.prc | /boss/masterhand/param/param.prc
Key,0x18d78e6328,float,/boss/crazyhand/param/param.prc | /boss/darz/param/duet_param.prc | /boss/darz/param/param.prc | /boss/ganonboss/param/param.prc | /boss/kiila/param/duet_param.prc | /boss/kiila/param/param.prc | /boss/masterhand/param/param.prc
Key,0x19d8a2c8f9,float,/boss/crazyhand/param/param.prc | /boss/darz/param/duet_param.prc | /boss/darz/param/param.prc | /boss/ganonboss/param/param.prc | /boss/kiila/param/duet_param.prc | /boss/kiila/param/param.prc | /boss/masterhand/param/param.prc
Key,0x1e6b09c614,float,/boss/crazyhand/param/param.prc | /boss/darz/param/duet_param.prc | /boss/darz/param/param.prc | /boss/ganonboss/param/param.prc | /boss/kiila/param/duet_param.prc | /boss/kiila/param/param.prc | /boss/masterhand/param/param.prc
Key,0x1ff77133db,float,/boss/crazyhand/param/param.prc | /boss/darz/param/duet_param.prc | /boss/darz/param/param.prc | /boss/ganonboss/param/param.prc | /boss/kiila/param/duet_param.prc | /boss/kiila/param/param.prc | /boss/masterhand/param/param.prc
Key,0x21fbf01fea,float,/boss/crazyhand/param/param.prc | /boss/darz/param/duet_param.prc | /boss/darz/param/param.prc | /boss/ganonboss/param/param.prc | /boss/kiila/param/duet_param.prc | /boss/kiila/param/param.prc | /boss/masterhand/param/param.prc
Key,0x2079d0de25,float,/boss/crazyhand/param/param.prc | /boss/darz/param/duet_param.prc | /boss/darz/param/param.prc | /boss/ganonboss/param/param.prc | /boss/kiila/param/duet_param.prc | /boss/kiila/param/param.prc | /boss/masterhand/param/param.prc
Key,0x21a6bdeaf9,float,/boss/crazyhand/param/param.prc | /boss/darz/param/duet_param.prc | /boss/darz/param/param.prc | /boss/ganonboss/param/param.prc | /boss/kiila/param/duet_param.prc | /boss/kiila/param/param.prc | /boss/masterhand/param/param.prc
Key,0x1d363ae231,float,/boss/crazyhand/param/param.prc | /boss/darz/param/duet_param.prc | /boss/darz/param/param.prc | /boss/ganonboss/param/param.prc | /boss/kiila/param/duet_param.prc | /boss/kiila/param/param.prc | /boss/masterhand/param/param.prc
Key,0x1ebc28d4b8,float,/boss/crazyhand/param/param.prc | /boss/darz/param/duet_param.prc | /boss/darz/param/param.prc | /boss/ganonboss/param/param.prc | /boss/kiila/param/duet_param.prc | /boss/kiila/param/param.prc | /boss/masterhand/param/param.prc
Key,0x1ec1565b9b,float,/boss/crazyhand/param/param.prc
Key,0x213d2e72b6,float,/boss/crazyhand/param/param.prc
Key,0x1a35944ad2,float,/boss/crazyhand/param/param.prc
Key,0x1a3b4fc2e0,float,/boss/crazyhand/param/param.prc
Key,0x22e289e5fa,float,/boss/crazyhand/param/param.prc
Key,0x22ec526dc8,float,/boss/crazyhand/param/param.prc
Key,0x231f877574,float,/boss/crazyhand/param/param.prc
Key,0x23115cfd46,float,/boss/crazyhand/param/param.prc
Key,0x2076493fff,int,/boss/crazyhand/param/param.prc
Key,0x20773c65a1,int,/boss/crazyhand/param/param.prc
Key,0x1dd736b973,float,/boss/crazyhand/param/param.prc
Key,0x17f84884c1,int,/boss/crazyhand/param/param.prc
Key,0x1a8e98252d,float,/boss/crazyhand/param/param.prc
Key,0x1a17917497,float,/boss/crazyhand/param/param.prc
Key,0x1abc6da445,int,/boss/crazyhand/param/param.prc
Key,0x1ad062cb33,int,/boss/crazyhand/param/param.prc | /boss/masterhand/param/param.prc
Key,0x17fa9dab1b,int,/boss/crazyhand/param/param.prc | /boss/masterhand/param/param.prc
Key,0x199ed3dc5e,list,/boss/crazyhand/param/param.prc
Key,0x1e7ad35104,list,/boss/crazyhand/param/param.prc | /boss/masterhand/param/param.prc
Key,0x1ee3da00be,list,/boss/crazyhand/param/param.prc | /boss/masterhand/param/param.prc
Key,0x1e94dd3028,list,/boss/crazyhand/param/param.prc | /boss/masterhand/param/param.prc
Key,0x1b603a0d25,float,/boss/crazyhandsearchlight/param/param.prc
Key,0x2569925852,int,/boss/darz/param/duet_param.prc | /boss/darz/param/param.prc
Key,0x1319551170,float,/boss/darz/param/duet_param.prc | /boss/darz/param/param.prc | /boss/kiila/param/duet_param.prc | /boss/kiila/param/param.prc
